"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI_Rank","DCI_Percentile"
"Z62458","Saint Elmo","IL",2001,12.7,13.8,25.8,21,67.1,25.1,-11.9,14803,21547,10695,20331,22816,3994,23279,16780.7142857143,19616,75.1
"Z62460","Saint Francisville","IL",892,7.2,18.9,29.6,17.7,60.2,-45.8,-28.6,6927,24521,14692,17855,24210,23175,25535,19559.2857142857,23404,89.6
"Z62461","Shumway","IL",782,8.2,0,24.1,4.2,102.5,8.8,20,8545,229,8645,2060,10084,10275,2566,6057.71428571429,2477,9.5
"Z62462","Sigel","IL",957,3.40000000000001,5.1,21,7.2,115.8,12.6,7.40000000000001,1825,6202,5198,5485,6564,8221,7795,5898.57142857143,2287,8.8
"Z62463","Stewardson","IL",1316,4.09999999999999,9.4,21.5,6.8,89.8,8.90000000000001,4.5,2548,15497,5836,5012,14734,10234,10236,9156.71428571429,6792,26
"Z62465","Strasburg","IL",1015,3.3,2.8,28.9,12,109.1,18.5,30.8,1729,1912,13908,11779,8155,5733,1344,6365.71428571429,2843,10.9
"Z62466","Sumner","IL",6940,36.5,16.4,90.4,18.1,66.7,-34.9,0,25515,23520,26107,18219,22911,22816,15685,22110.4285714286,25420,97.3
"Z62467","Teutopolis","IL",3924,3.7,4.5,11.5,3.1,130.5,-6.40000000000001,-1,2103,4906,278,1039,4144,18682,16887,6862.71428571429,3494,13.4
"Z62468","Toledo","IL",2590,12,5.9,28,20.4,77,10.3,18.8,13950,8206,13050,19939,19906,9445,2827,12474.7142857143,12212,46.7
"Z62469","Trilla","IL",510,2,0,13.9,1.4,159,NA,0,657,68,694,241,1714,NA,15766,3190,346,1.3
"Z62471","Vandalia","IL",9948,19.3,14.2,40.2,15.8,83.6,-5.40000000000001,1.8,20665,21933,22198,16098,17293,18304,12955,18492.2857142857,22063,84.5
"Z62473","Watson","IL",1521,11.8,9.6,15.3,7.8,95.3,-46,-29.4,13705,15940,1121,6248,12641,23179,25586,14060,15124,57.9
"Z62474","Westfield","IL",1051,7.90000000000001,7.3,28.9,15.5,88.2,14.3,16.7,8071,11392,13939,15757,15399,7428,3348,10762,9366,35.9
"Z62476","West Salem","IL",1902,12.8,14.9,26,10.3,81.4,-25.2,-20,14921,22476,10933,9639,18172,22166,24801,17586.8571428571,20858,79.8
"Z62477","West Union","IL",1092,3.90000000000001,11.3,34,3.1,86,-1.90000000000001,6.2,2323,18518,18424,1106,16311,16684,8779,11735,10961,42
"Z62479","Wheeler","IL",941,10.7,4.9,12.3,4.7,111.1,18.5,-11.1,12305,5899,381,2496,7641,5732,23014,8209.71428571429,5410,20.7
"Z62501","Argenta","IL",2605,7.59999999999999,5.5,25.3,3.8,114.3,2.59999999999999,25,7594,7233,10088,1680,6895,14164,1847,7071.57142857143,3759,14.4
"Z62510","Assumption","IL",1993,10.5,4.4,29.1,21.7,64.7,5.90000000000001,-10.8,12029,4809,14126,20801,23386,12091,22939,15740.1428571429,17885,68.5
"Z62513","Blue Mound","IL",1591,12.5,16.2,17.5,12.7,90.9,21.7,4,14527,23383,2194,12564,14328,4847,10682,11789.2857142857,11066,42.4
"Z62515","Buffalo","IL",1047,8.3,9.9,34,16.2,84.5,40,36.4,8714,16407,18414,16455,16932,2016,983,11417.2857142857,10431,39.9
"Z62520","Dawson","IL",1498,5.09999999999999,4,28.9,4.7,137.6,-20.5,12.5,3796,3917,13913,2601,3321,21653,4816,7716.71428571429,4690,18
"Z62521","Decatur","IL",35676,9.8,8.8,26.3,16.8,87.9,2.2,5.2,11043,14429,11231,17006,15525,14443,9653,13332.8571428571,13785,52.8
"Z62522","Decatur","IL",15903,11.2,14.8,31.7,25.1,72.8,-3.8,4.09999999999999,12952,22405,16587,22516,21246,17630,10656,17713.1428571429,21033,80.5
"Z62523","Decatur","IL",1058,29.7,19.1,89.3,78,16.9,4.90000000000001,-7.40000000000001,24713,24631,26098,26119,26121,12754,21497,23133.2857142857,25819,98.8
"Z62526","Decatur","IL",33637,14.3,10.7,34.6,24.8,65.7,4,-3.7,16635,17752,18821,22404,23163,13331,19100,18743.7142857143,22410,85.8
"Z62530","Divernon","IL",1519,6.90000000000001,4.5,21.2,14.3,104.7,-17.2,0,6464,4959,5434,14392,9420,21250,15545,11066.2857142857,9879,37.8
"Z62531","Edinburg","IL",1926,7.7,4.9,30,8.9,111.8,-15.6,-16.7,7757,5848,14987,7813,7464,21001,24344,12744.8571428571,12705,48.6
"Z62533","Farmersville","IL",740,8.09999999999999,4.9,31.4,15.1,94,-52.1,12,8392,5856,16263,15360,13170,23290,5046,12482.4285714286,12231,46.8
"Z62534","Findlay","IL",1201,5.7,5.4,19.4,11.3,83.1,-50.6,-26.1,4647,6940,3646,10849,17482,23268,25387,13174.1428571429,13516,51.7
"Z62535","Forsyth","IL",3610,2.40000000000001,2.4,23.5,1.8,147.4,2.7,-4,937,1478,7990,371,2462,14087,19357,6668.85714285714,3261,12.5
"Z62536","Glenarm","IL",959,1.8,0,18.3,8.2,163.1,-2.09999999999999,28.6,541,63,2673,6799,1495,16771,1510,4264.57142857143,828,3.2
"Z62539","Illiopolis","IL",1422,7.59999999999999,5.4,24.3,6.6,86.8,-21.8,0,7595,6983,8937,4795,15952,21820,15583,11666.4285714286,10853,41.5
"Z62540","Kincaid","IL",1653,18.9,8.5,31.9,21.2,64.8,NA,-5.90000000000001,20383,13944,16731,20482,23361,NA,20688,19264.8333333333,23068,88.3
"Z62544","Macon","IL",2048,7.5,8.5,18.7,7.5,101.5,3,3.3,7421,13830,3033,5858,10405,13884,11442,9410.42857142857,7212,27.6
"Z62545","Mechanicsburg","IL",957,5.3,0,16.9,15.2,89.2,NA,5.3,4076,156,1770,15400,15008,NA,9593,7667.16666666667,4624,17.7
"Z62546","Morrisonville","IL",1366,7.90000000000001,13.5,19,8.1,95.5,30.1,11.1,8072,21233,3322,6674,12557,3086,5405,8621.28571428571,5994,22.9
"Z62547","Mount Auburn","IL",840,7.8,10.3,19.8,15,91.9,-6.2,-11.8,7913,17048,4012,15183,13953,18617,23247,14281.8571428571,15504,59.3
"Z62548","Mount Pulaski","IL",1762,7.90000000000001,12.9,20.4,6.9,103.7,-13.5,-9.8,8073,20561,4625,5128,9723,20622,22581,13044.7142857143,13275,50.8
"Z62549","Mt Zion","IL",6410,4.5,5.3,17,3.7,119.7,8.09999999999999,0,3054,6663,1844,1545,5768,10694,14926,6356.28571428571,2826,10.8
"Z62550","Moweaqua","IL",2733,9.7,10.4,18.4,8.5,98.2,-17.3,-6.90000000000001,10882,17245,2810,7217,11523,21264,21265,13172.2857142857,13511,51.7
"Z62551","Niantic","IL",758,10.4,11.5,26.9,7.5,91.8,NA,0,11883,18854,11895,5933,13976,NA,15941,13080.3333333333,13334,51
"Z62554","Oreana","IL",1564,5,1.8,27.7,4.2,110.8,-27.2,30,3671,1013,12706,2078,7713,22310,1395,7269.42857142857,4008,15.3
"Z62557","Pana","IL",7102,13.4,12.6,32.2,21,65.7,-21.2,-12.2,15643,20262,17016,20359,23159,21751,23372,20223.1428571429,24034,92
"Z62558","Pawnee","IL",3625,4.09999999999999,4.7,20.8,6.2,108.3,17,0,2549,5358,4989,4269,8361,6300,14729,6650.71428571429,3237,12.4
"Z62560","Raymond","IL",1112,8.3,12.9,32,12.5,87.4,34.7,6.7,8715,20564,16857,12423,15736,2498,8328,12160.1428571429,11690,44.7
"Z62561","Riverton","IL",5246,9.3,5.2,22.8,15.3,103.6,-14.4,-2.59999999999999,10274,6534,7216,15529,9769,20782,18225,12618.4285714286,12473,47.7
"Z62563","Rochester","IL",5706,4.09999999999999,3.2,18.4,3.8,158.1,3.09999999999999,-1.90000000000001,2550,2489,2752,1640,1761,13805,17590,6083.85714285714,2502,9.6
"Z62565","Shelbyville","IL",7488,7.5,9.6,24.4,10.2,75.2,7.59999999999999,1.40000000000001,7422,15898,9098,9487,20453,11034,13322,12387.7142857143,12085,46.3
"Z62567","Stonington","IL",1098,8.59999999999999,8.5,21.6,17,96.6,-22.3,-19,9173,13846,5927,17174,12177,21872,24684,14979,16623,63.6
"Z62568","Taylorville","IL",16273,12.6,6.4,34.8,12.1,81.7,9.2,-1.8,14658,9412,18954,11937,18051,10062,17489,14366.1428571429,15640,59.9
"Z62571","Tower Hill","IL",1465,7.59999999999999,9.2,29.6,8,93,18.2,-9.09999999999999,7596,15151,14655,6630,13535,5837,22277,12240.1428571429,11816,45.2
"Z62572","Waggoner","IL",513,14.6,6.3,31.2,11.7,107.2,-81.8,0,16915,9187,16084,11402,8675,23518,15756,14505.2857142857,15869,60.7
"Z62573","Warrensburg","IL",1537,8.09999999999999,10,16.5,12.4,106,NA,-12.5,8393,16564,1600,12230,9022,NA,23510,11886.5,11237,43
"Z62611","Arenzville","IL",1096,6.40000000000001,9.2,19,9.4,80.4,-2.59999999999999,0,5681,15140,3307,8374,18543,17062,15268,11910.7142857143,11266,43.1
"Z62612","Ashland","IL",1904,6.2,10.2,20.5,6.8,109.6,-4.09999999999999,-18.2,5400,16884,4720,4998,8018,17743,24566,11761.2857142857,11005,42.1
"Z62613","Athens","IL",3679,3.3,5,16.4,9.2,116.4,18.5,25,1730,5992,1531,8108,6435,5730,1822,4478.28571428571,963,3.7
"Z62615","Auburn","IL",5592,4.90000000000001,5.8,14.6,5.7,113.4,1.5,1.2,3541,7845,876,3649,7104,14865,13533,7344.71428571429,4129,15.8
"Z62617","Bath","IL",679,13.2,23.1,39.3,8.3,71.6,-52.2,-14.3,15406,25461,21771,7045,21587,23295,23919,19783.4285714286,23642,90.5
"Z62618","Beardstown","IL",7849,20.2,9.2,23,16.3,74.2,9.7,-13.9,21220,15291,7477,16508,20771,9791,23772,16404.2857142857,18999,72.7
"Z62621","Bluffs","IL",1321,7.59999999999999,5,22.9,13.9,83.9,20.6,14.3,7597,6072,7313,13968,17176,5129,4064,8759.85714285714,6191,23.7
"Z62625","Cantrall","IL",734,4.5,2.7,24,7.9,154.6,-32.4,-30.8,3055,1810,8549,6438,1968,22671,25635,10018,8191,31.4
"Z62626","Carlinville","IL",8237,11.7,11.7,26.5,13.1,88.7,-3,-2.90000000000001,13581,19138,11459,13075,15186,17253,18459,15450.1428571429,17399,66.6
"Z62627","Chandlerville","IL",994,10.9,8.4,25.2,9.4,74.5,18.9,14.3,12579,13658,10001,8426,20667,5613,4067,10715.8571428571,9291,35.6
"Z62628","Chapin","IL",752,6.59999999999999,10,17.4,16,81.8,NA,-7.7,5980,16548,2097,16209,18014,NA,21701,13424.8333333333,13939,53.4
"Z62629","Chatham","IL",13652,2.40000000000001,4.1,17.4,5.4,129.1,-8.2,-3.40000000000001,938,4080,2073,3295,4329,19316,18910,7563,4447,17
"Z62630","Chesterfield","IL",633,5.90000000000001,17.6,36.9,2.2,103.5,NA,42.9,4947,24031,20400,546,9776,NA,759,10076.5,8289,31.7
"Z62633","Easton","IL",643,9.7,8.2,25.5,12.8,81.7,3,33.3,10883,13248,10333,12733,18053,13913,1161,11474.8571428571,10498,40.2
"Z62634","Elkhart","IL",692,7.40000000000001,22.7,24.1,3.8,120,NA,-20,7263,25414,8755,1677,5726,NA,24831,12277.6666666667,11879,45.5
"Z62635","Emden","IL",593,6.40000000000001,13.1,29.2,10.3,105.4,21.6,9.09999999999999,5682,20779,14303,9664,9211,4868,6569,10153.7142857143,8413,32.2
"Z62638","Franklin","IL",1251,8,10.5,23.5,9.4,105.5,-5.59999999999999,5,8225,17395,8058,8413,9181,18375,9830,11353.8571428571,10328,39.5
"Z62640","Girard","IL",3828,7,9.9,25.1,14.2,87.4,-25.9,-7.59999999999999,6601,16396,9893,14297,15745,22220,21596,15249.7142857143,17091,65.4
"Z62642","Greenview","IL",1524,8.09999999999999,11.3,10.3,5.1,104.8,-30.1,-26.3,8394,18539,167,2955,9376,22508,25396,12476.4285714286,12217,46.8
"Z62644","Havana","IL",5118,13.9,9,27,18,65,-5.5,-7.2,16198,14884,11973,18086,23302,18356,21440,17748.4285714286,21080,80.7
"Z62650","Jacksonville","IL",27170,9.7,9.1,28.9,15.4,77.6,4.90000000000001,-2.90000000000001,10884,15008,13968,15656,19657,12738,18428,15191.2857142857,16985,65
"Z62655","Kilbourne","IL",609,11.3,8.1,39.9,27.3,61.2,5,-27.3,13086,13089,22058,23375,24028,12677,25439,19107.4285714286,22880,87.6
"Z62656","Lincoln","IL",22366,16.2,6.1,54.7,16.5,80.9,-0.299999999999997,-2.59999999999999,18336,8677,25278,16801,18376,15922,18202,17370.2857142857,20512,78.5
"Z62661","Loami","IL",1339,8,13.7,34.7,22.5,105.8,58.1,0,8226,21425,18914,21317,9098,1105,14442,13503.8571428571,14083,53.9
"Z62664","Mason City","IL",2943,11.2,5.1,24.2,15.2,71.8,2.59999999999999,11.5,12953,6342,8804,15418,21542,14206,5251,12073.7142857143,11547,44.2
"Z62665","Meredosia","IL",1490,14.5,14,39.6,13.8,66,-13,-9.40000000000001,16821,21725,21926,13934,23076,20533,22441,20065.1428571429,23905,91.5
"Z62666","Middletown","IL",542,11.7,9,20.7,7.4,110.3,33.3,-20,13582,14861,4922,5733,7833,2683,24739,10621.8571428571,9118,34.9
"Z62668","Murrayville","IL",1277,8.5,12.7,26.8,9,94.7,-19,-15,8998,20335,11789,7911,12895,21496,24059,15354.7142857143,17253,66
"Z62670","New Berlin","IL",3297,6.2,7,21.2,7.2,131.6,-5.3,3,5401,10696,5486,5488,4011,18249,11745,8725.14285714286,6151,23.5
"Z62673","Oakford","IL",677,9.8,0.8,22.4,5,110.1,18.2,0,11044,548,6708,2911,7879,5831,14709,7090,3785,14.5
"Z62674","Palmyra","IL",1307,11.9,7.5,22.1,9.5,90.5,-6.40000000000001,0,13825,11913,6461,8536,14469,18695,15362,12751.5714285714,12718,48.7
"Z62675","Petersburg","IL",6236,8.90000000000001,5.9,26,14.1,99.9,-13.4,-13.6,9643,8154,10867,14200,10963,20602,23743,14024.5714285714,15048,57.6
"Z62677","Pleasant Plains","IL",2438,4.90000000000001,6.8,17.9,11.3,115.1,26,10.8,3542,10166,2442,10846,6730,3809,5595,6161.42857142857,2585,9.9
"Z62681","Rushville","IL",5727,13.1,8.7,41.7,23.3,83.4,-5.3,2.90000000000001,15290,14278,22790,21757,17389,18263,11851,17374,20520,78.5
"Z62682","San Jose","IL",830,8.09999999999999,12.3,27.9,8.8,109.3,35.2,-14.3,8395,19888,12995,7693,8102,2442,23808,11903.2857142857,11259,43.1
"Z62684","Sherman","IL",5821,4.90000000000001,2.4,18.9,3.2,159.1,52.1,18.4,3543,1499,3153,1138,1705,1312,2905,2179.28571428571,116,0.4
"Z62685","Shipman","IL",1876,10.7,4.1,28.2,5.4,104.9,24.1,4.2,12306,4221,13214,3380,9346,4231,10487,8169.28571428571,5357,20.5
"Z62688","Tallula","IL",551,15.7,13.8,37.1,10.9,106,NA,50,17930,21556,20508,10460,9016,NA,580,13341.6666666667,13801,52.8
"Z62689","Thayer","IL",529,8.2,3.3,20.8,12.5,89.3,325,75,8546,2705,4963,12353,14956,58,251,6261.71428571429,2723,10.4
"Z62690","Virden","IL",4169,14.4,11.2,28.7,6.5,83.9,-11.8,-2.90000000000001,16737,18460,13777,4686,17163,20260,18480,15651.8571428571,17725,67.8
"Z62691","Virginia","IL",2017,6.8,9,25.9,8,95.8,0.599999999999994,-5.5,6280,14793,10798,6610,12449,15398,20380,12386.8571428571,12082,46.2
"Z62692","Waverly","IL",1956,6.5,11.7,21.1,7.7,89.8,-10.7,-7.8,5828,19101,5375,6146,14737,20022,21730,13277,13676,52.3
"Z62693","Williamsville","IL",1653,1.90000000000001,3.8,11,3.4,154.5,-0.200000000000003,0,592,3498,231,1276,1970,15854,15206,5518.14285714286,1900,7.3
"Z62694","Winchester","IL",2853,10.1,11.1,23.7,12.4,76.7,-12.4,-1.8,11464,18287,8298,12260,19978,20395,17538,15460,17417,66.7
"Z62701","Springfield","IL",1086,15.2,8.2,47.8,33.8,46.8,0.900000000000006,-4.2,17459,13318,24385,24829,25567,15271,19510,20048.4285714286,23891,91.4
"Z62702","Springfield","IL",35357,14.7,11.9,32.2,25.9,61.6,13.9,-4.40000000000001,17010,19426,17008,22850,23967,7615,19668,18220.5714285714,21725,83.2
"Z62703","Springfield","IL",32073,13.5,11.3,34.2,32,64.9,3.09999999999999,-4.8,15776,18586,18551,24507,23347,13859,19951,19225.2857142857,23027,88.1
"Z62704","Springfield","IL",39766,6.09999999999999,9.1,23.7,14.6,92.8,3.2,-2.7,5243,14975,8283,14745,13630,13774,18273,12703.2857142857,12614,48.3
"Z62707","Springfield","IL",7304,7.90000000000001,3.8,29.2,10.9,115.2,-7.5,-10.5,8074,3590,14217,10430,6705,19080,22859,12136.4285714286,11647,44.6
"Z62711","Springfield","IL",16445,2.09999999999999,4,18,2,168.3,14.3,9.40000000000001,717,3876,2491,430,1262,7393,6392,3223,357,1.4
"Z62712","Springfield","IL",10131,1.8,1.8,15.8,5.1,153.3,-0.700000000000003,-4.2,542,980,1265,2963,2051,16087,19514,6200.28571428571,2643,10.1
"Z62801","Centralia","IL",22225,14.7,13.1,38.3,21.5,68.3,5.7,-0.400000000000006,17011,20819,21210,20713,22519,12232,16362,18695.1428571429,22331,85.5
"Z62803","Hoyleton","IL",1085,10.5,6.4,18.7,12.3,99.4,-59.9,4.3,12030,9382,3013,12101,11133,23390,10475,11646.2857142857,10813,41.4
"Z62806","Albion","IL",3431,12.5,9,23.5,13.9,75.2,4.3,-4.40000000000001,14528,14868,8048,13973,20461,13134,19683,14956.4285714286,16583,63.5
"Z62807","Alma","IL",917,16.6,13.5,32.2,16,82.1,-24.7,-38.5,18702,21261,17022,16263,17884,22105,25887,19874.8571428571,23740,90.9
"Z62808","Ashley","IL",1424,12.1,15.6,17.5,12.5,73,NA,-7.7,14064,22974,2193,12344,21162,NA,21703,15740,17884,68.5
"Z62810","Belle Rive","IL",911,13.9,3.8,28.9,20.7,71.9,NA,0,16199,3642,13912,20123,21523,NA,16082,15246.8333333333,17088,65.4
"Z62812","Benton","IL",11307,13.9,10.8,33.6,19.9,69.5,-7.90000000000001,-6,16200,17881,18122,19568,22181,19248,20731,19133,22915,87.7
"Z62814","Bluford","IL",2118,12.7,10.7,27.6,16.1,98.9,160.3,-10,14804,17735,12679,16334,11292,192,22605,13663,14367,55
"Z62816","Bonnie","IL",1442,12.5,5.2,30,10.3,73.5,NA,-33.3,14529,6568,14989,9666,20998,NA,25770,15420,17358,66.4
"Z62817","Broughton","IL",542,15,18.8,55.9,33.7,63.2,414.3,12.5,17293,24495,25378,24805,23678,35,4721,17200.7142857143,20251,77.5
"Z62821","Carmi","IL",7436,11.2,11.4,26.8,13.3,73.5,15,5,12954,18711,11780,13319,21002,7147,9766,13525.5714285714,14129,54.1
"Z62822","Christopher","IL",3130,11.3,16.2,39.3,18.3,62.1,-27.3,-8.3,13087,23381,21765,18380,23879,22329,22016,20691,24449,93.6
"Z62823","Cisne","IL",1731,13.5,9.5,24.5,11.3,75.7,5.7,20.8,15777,15783,9212,10879,20290,12226,2424,12370.1428571429,12042,46.1
"Z62824","Clay City","IL",1757,16.8,12,28.2,11.2,76.5,-2.5,-7.7,18852,19571,13285,10795,20041,17016,21642,17314.5714285714,20424,78.2
"Z62827","Crossville","IL",1242,18.3,10.1,29,18.7,77.1,NA,-11.8,19997,16823,14082,18661,19867,NA,23275,18784.1666666667,22464,86
"Z62828","Dahlgren","IL",1333,9.7,11.1,30.2,5.6,94.4,51.5,3.7,10885,18282,15207,3628,13005,1335,10991,10476.1428571429,8896,34.1
"Z62830","Dix","IL",1475,11.8,5.9,34.3,18.9,74.1,NA,-13,13706,8203,18593,18845,20814,NA,23626,17297.8333333333,20399,78.1
"Z62832","Du Quoin","IL",9078,10.7,13.7,36.1,20.9,64.7,6.09999999999999,3.8,12307,21434,19852,20294,23384,11954,10942,17166.7142857143,20202,77.3
"Z62835","Enfield","IL",1080,13.3,11,35.1,16.1,66.2,-31.1,-10.5,15520,18158,19202,16375,23031,22582,22870,19676.8571428571,23545,90.1
"Z62836","Ewing","IL",685,13.8,10.7,35.8,18.3,88.9,NA,100,16088,17746,19668,18368,15129,NA,150,14524.8333333333,15902,60.9
"Z62837","Fairfield","IL",8786,13.4,10.3,25.7,15.4,75.5,-4.8,10.8,15644,17106,10567,15635,20362,18051,5621,14712.2857142857,16211,62.1
"Z62838","Farina","IL",1835,14.1,16.1,43.4,31.7,68.6,-9.09999999999999,0,16422,23318,23376,24463,22447,19580,15417,20717.5714285714,24481,93.7
"Z62839","Flora","IL",6572,10.7,14.1,23.7,16.3,72.7,10.9,2.8,12308,21799,8306,16513,21263,9138,11911,14462.5714285714,15797,60.5
"Z62842","Geff","IL",767,10.8,8.7,27.1,13.1,71.6,22.2,20,12434,14249,12092,13080,21590,4731,2540,11530.8571428571,10591,40.5
"Z62844","Grayville","IL",1985,11,12.5,30.4,16.3,71.9,17.9,-1.8,12704,20141,15407,16544,21516,5948,17472,15676,17770,68
"Z62846","Ina","IL",2616,34.8,11.7,83.5,24.9,70.7,NA,40,25372,19231,26071,22467,21865,NA,855,19310.1666666667,23113,88.5
"Z62848","Irvington","IL",786,7.59999999999999,8,24.2,19.3,97.5,-16.4,0,7598,12858,8853,19113,11818,21145,15539,13846.2857142857,14699,56.3
"Z62849","Iuka","IL",2212,10.4,9.1,22.6,6.1,95.1,-35.1,-8.7,11884,15014,7019,4175,12711,22825,22165,13684.7142857143,14405,55.1
"Z62853","Kell","IL",850,7.2,8.8,28.7,10.4,81.6,NA,0,6928,14394,13762,9788,18085,NA,16011,13161.3333333333,13493,51.6
"Z62854","Kinmundy","IL",1735,11.7,5.5,23.4,20.3,75.1,NA,10.5,13583,7300,7904,19842,20501,NA,5801,12488.5,12242,46.9
"Z62858","Louisville","IL",3067,11.4,8.1,28.2,10.5,87,1.2,18,13227,13092,13257,9907,15886,15071,3050,11927.1428571429,11300,43.3
"Z62859","Mc Leansboro","IL",5609,13.3,9.5,26.4,14.8,71.5,29.2,11,15521,15780,11341,14976,21622,3241,5522,12571.8571428571,12384,47.4
"Z62860","Macedonia","IL",551,9,12.2,29.9,7.4,97.9,NA,40,9795,19777,14944,5801,11637,NA,840,10465.6666666667,8884,34
"Z62863","Mount Carmel","IL",9676,10.4,9.6,25.3,12,80.9,-5.59999999999999,-1.2,11885,15924,10127,11748,18368,18397,17057,14786.5714285714,16317,62.5
"Z62864","Mount Vernon","IL",23843,12.9,7.5,29.1,17.5,71.1,8.7,-0.599999999999994,15048,11925,14152,17662,21747,10357,16516,15343.8571428571,17239,66
"Z62865","Mulkeytown","IL",2000,7.3,9.3,28.6,12,108.8,171.8,6.7,7076,15349,13678,11775,8237,170,8314,9228.42857142857,6917,26.5
"Z62868","Noble","IL",1446,10.1,15.4,28.9,10.8,81.4,17.7,-2.8,11465,22822,13994,10292,18174,6017,18317,14440.1428571429,15751,60.3
"Z62869","Norris City","IL",2760,11.7,7,33.6,13.3,93,-36.4,6.40000000000001,13584,10777,18095,13360,13546,22876,8608,14406.5714285714,15704,60.1
"Z62870","Odin","IL",2026,14.5,7.8,27.2,15,72.2,-15.6,-11.1,16822,12559,12190,15217,21416,21017,23075,17470.8571428571,20684,79.2
"Z62871","Omaha","IL",690,19.2,7.2,35.6,14.9,67.4,100,0,20586,11285,19513,15148,22742,459,14389,14874.5714285714,16455,63
"Z62872","Opdyke","IL",1209,19.1,7,25.8,28.5,83.2,NA,0,20512,10830,10659,23723,17473,NA,15997,16532.3333333333,19203,73.5
"Z62875","Patoka","IL",1165,15,10.8,37.2,10.9,109.5,94.1,-5.59999999999999,17294,17886,20559,10461,8053,509,20405,13595.2857142857,14258,54.6
"Z62877","Richview","IL",589,4.59999999999999,19.3,17.2,8.5,96.6,NA,-42.9,3166,24671,1977,7208,12154,NA,25971,12524.5,12307,47.1
"Z62881","Salem","IL",11115,11.8,9.1,27.3,15.1,78.4,7.90000000000001,-4.2,13707,15029,12308,15334,19325,10850,19491,15149.1428571429,16922,64.8
"Z62882","Sandoval","IL",2251,20.7,9.1,36.1,27.1,60.6,11.5,5.3,21531,15092,19831,23308,24150,8825,9534,17467.2857142857,20678,79.2
"Z62883","Scheller","IL",739,7.5,13.5,28.7,4.6,89.2,NA,-12.5,7423,21231,13789,2483,14986,NA,23519,13905.1666666667,14811,56.7
"Z62884","Sesser","IL",2857,8.8,9.3,35.3,13.9,69.2,35.4,5.90000000000001,9492,15358,19321,14041,22273,2428,8969,13126,13421,51.4
"Z62885","Shobonier","IL",1081,19.9,2.7,36.6,9.7,84.2,-13.3,0,21038,1877,20142,8888,17043,20588,15496,15010.2857142857,16699,63.9
"Z62888","Tamaroa","IL",1991,14.3,11.2,34.7,9.2,90.2,5.8,-20,16636,18456,18901,8206,14575,12140,24756,16238.5714285714,18714,71.6
"Z62889","Texico","IL",907,5.7,10.3,29.9,10.2,80.8,NA,60,4648,17033,14931,9535,18400,NA,409,10826,9459,36.2
"Z62890","Thompsonville","IL",3044,9.5,14.2,35.9,14.5,80.8,25.3,25,10574,21888,19733,14705,18408,3955,1816,13011.2857142857,13220,50.6
"Z62891","Valier","IL",579,5.3,11.3,41.4,22.3,65.6,NA,-66.7,4077,18525,22683,21217,23182,NA,26116,19300,23107,88.4
"Z62893","Walnut Hill","IL",916,9.7,9.4,20.8,17.7,111.4,NA,-21.4,10886,15542,5028,17815,7588,NA,24981,13640,14321,54.8
"Z62894","Waltonville","IL",875,9.59999999999999,6.7,24.2,10.7,86.6,36.4,0,10728,10014,8837,10120,16048,2316,14530,10370.4285714286,8742,33.5
"Z62895","Wayne City","IL",2270,13.9,5.9,21.5,15.6,81.7,2.59999999999999,-4.3,16201,8221,5804,15822,18060,14195,19598,13985.8571428571,14966,57.3
"Z62896","West Frankfort","IL",12045,12.5,10.4,36.6,18.2,65,-23.8,-9.90000000000001,14530,17265,20172,18288,23303,22014,22603,19739.2857142857,23600,90.3
"Z62898","Woodlawn","IL",2203,6.59999999999999,4.1,18.5,10.4,107.2,-1.5,16.7,5981,4155,2842,9713,8672,16470,3374,7315.28571428571,4083,15.6
"Z62899","Xenia","IL",1698,14.8,8,29.4,17.6,76.2,NA,21.1,17112,12941,14457,17753,20126,NA,2393,14130.3333333333,15234,58.3
"Z62901","Carbondale","IL",27035,6.5,21.3,33.4,43.4,36.9,-0.599999999999994,-0.5,5829,25192,17989,25729,25976,16081,16469,19037.8571428571,22794,87.2
"Z62902","Carbondale","IL",4752,4.7,8.7,28.5,16.7,94.8,-9.40000000000001,11.1,3301,14177,13567,16917,12878,19655,5474,12281.2857142857,11888,45.5
