Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,White,Black,Asian,Hispanic
26436,Smithburg,WV,115,0,34.8,19.7,0,74.2,-68.2,-40,58,24559,3924,57,19636,24547,24541,13903.14286,15171,?,?,?,?
26437,Smithfield,WV,498,26.5,30.3,62.5,15.9,68.1,205.6,40,22765,24459,24347,15534,21321,147,587,15594.28571,17976,?,?,?,?
26440,Thornton,WV,1145,14.1,12.7,41.9,11.4,135.6,-43.6,-25,15745,19024,21856,10599,3324,24104,24027,16954.14286,20067,?,?,?,?
26444,Tunnelton,WV,3784,19.4,5,31.1,12.1,110,112.2,8,19773,5497,15461,11433,7493,445,6775,9553.857143,7609,97.9,0.1,0,0.2
26447,Walkersville,WV,1406,20.7,1.8,50.5,14.6,88.6,-83.9,55.6,20517,560,23595,14246,14427,24625,299,14038.42857,15383,?,?,?,?
26448,Wallace,WV,1199,16.1,19.8,41.2,31.4,87.3,156,50,17495,23283,21625,23120,14947,246,347,14437.57143,16046,?,?,?,?
26451,West Milford,WV,787,9.5,11.7,27.8,8.9,122.8,-9.2,-29.4,10199,17829,12511,7506,4981,20310,24239,13939.28571,15218,?,?,?,?
26452,Weston,WV,8933,12.3,15,40.3,23.1,85.5,-5.1,-5.4,13757,21084,21285,20605,15659,18833,19313,18648,22168,99.1,0,0.2,0.1
26456,West Union,WV,3608,24.3,16.6,47,19.8,88,218,3.3,22085,22091,23105,18622,14681,136,10680,15914.28571,18482,96.1,0,0,1
26501,Morgantown,WV,20374,9.5,11.7,34.5,19,102.6,16.1,8.7,10200,17830,18043,18072,9545,7068,6333,12441.57143,12523,92.3,3.3,1.1,1.3
26505,Morgantown,WV,38243,6.3,15.4,26,37.8,73.3,6.6,2,5377,21347,10643,23935,19956,12173,11963,15056.28571,17055,88.1,3.5,4.2,1.5
26508,Morgantown,WV,32689,8,8.9,23.6,11.7,156,13.7,11.5,7947,13583,7958,10893,1767,8112,4789,7864.142857,5036,96.6,0.7,1.2,0.3
26520,Arthurdale,WV,828,9.1,10.6,34.8,0,148.5,-48.9,-33.3,9605,16360,18252,115,2218,24248,24403,13600.14286,14626,?,?,?,?
26521,Blacksville,WV,244,7.8,25.2,28.6,19.7,126.7,7.9,-18.8,7655,24135,13302,18503,4402,11324,23342,14666.14286,16418,?,?,?,?
26525,Bruceton Mills,WV,7531,19.9,7.3,52.2,13.5,141,107.5,18.3,20064,10642,23787,13042,2814,474,2596,10488.42857,9144,98.9,0.1,0,0
26534,Granville,WV,1952,15.4,21.4,29.2,19.2,78.4,-26.5,-11.1,16931,23658,13867,18194,18300,23137,21901,19426.85714,22887,?,?,?,?
26537,Kingwood,WV,5670,18.6,9.4,32,15.8,93,5.3,-3.9,19271,14563,16242,15408,12808,13015,18300,15658.14286,18086,96.9,1.2,0,0.3
26541,Maidsville,WV,3062,10.7,7.7,33.7,2.3,132.6,7.1,0,11846,11373,17524,610,3652,11824,14327,10165.14286,8583,?,?,?,?
26542,Masontown,WV,2198,16.4,15.6,34.5,9.2,109,54.5,8.7,17746,21523,18064,7885,7722,1412,6307,11522.71429,10884,99.3,0,0,0.5
26547,Reedsville,WV,2531,12,7.1,33,14.4,105.1,-16.8,-10.9,13430,10127,16993,13985,8804,21993,21781,15301.85714,17481,97.1,0.4,0.4,1.9
26554,Fairmont,WV,41949,10.7,12.2,28.6,16.1,106.1,-2.4,-3.8,11847,18471,13284,15660,8518,17587,18244,14801.57143,16660,93.4,4.4,0.3,0.9
26562,Burton,WV,527,10.5,17.7,64.2,25.8,86.3,109.3,0,11593,22575,24399,21706,15354,460,13643,15675.71429,18113,?,?,?,?
26568,Enterprise,WV,624,11.7,12.1,19.2,9,119.8,-42,-40,13075,18364,3481,7564,5444,24059,24533,13788.57143,14967,?,?,?,?
26571,Farmington,WV,2139,22.3,7.1,46.1,26.9,81.8,-10.5,8.3,21307,10196,22915,22091,17062,20713,6632,17273.71429,20519,98.7,0.6,0,0.3
26575,Hundred,WV,868,27,17.3,44.8,16.8,125.7,-1.1,0,22904,22431,22658,16336,4546,16912,14641,17204,20415,?,?,?,?
26587,Rachel,WV,384,8.6,10,24.3,7.3,142.4,550,33.3,8849,15439,8749,5476,2684,21,845,6009,2459,?,?,?,?
26591,Worthington,WV,1391,23.3,4.7,37.1,18.3,98.4,-7.8,0,21728,4894,19638,17569,10846,19894,14838,15629.57143,18027,98.9,0.2,0,0
26601,Sutton,WV,4886,16.1,15.5,47.2,18.9,88.5,42.8,3.3,17496,21459,23136,18020,14485,2069,10681,15335.14286,17532,98,1,0,0.1
26621,Flatwoods,WV,1030,24.9,0.5,26.8,35,80.4,2.6,-11.8,22310,29,11339,23671,17587,14760,22020,15959.42857,18567,?,?,?,?
26623,Frametown,WV,1396,17,8.9,27.1,22.8,70.9,-24.5,-14.3,18206,13675,11755,20429,20613,22939,22662,18611.28571,22124,98.5,0,0,0
26624,Gassaway,WV,2769,19,13.2,43.5,20.3,77,-7.2,-3.6,19511,19580,22351,18984,18824,19695,18078,19574.71429,23015,97.9,0,0,0.4
26651,Summersville,WV,9979,18.1,6.8,37.9,18.8,99,-4.3,-3,18979,9512,20086,17935,10650,18475,17608,16177.85714,18928,98.1,0,0.3,0.5
26676,Leivasy,WV,589,11.5,13.8,34.7,4.9,116.4,-36.8,0,12853,20132,18201,2766,6078,23839,15189,14151.14286,15562,?,?,?,?
26678,Mount Lookout,WV,1234,16.8,4.5,39.4,14.3,115.7,9.8,-6.7,18040,4441,20856,13886,6239,10180,20036,13382.57143,14205,?,?,?,?
26679,Mount Nebo,WV,1887,15.2,5.1,37,13.2,107.5,46.7,7.4,16739,5713,19594,12707,8117,1829,7213,10273.14286,8763,99.7,0,0,0
26681,Nettie,WV,1325,4.5,1.8,42.1,11.3,78.7,15.8,8.7,2939,519,21909,10485,18177,7196,6334,9651.285714,7750,98.9,0,1,0
26684,Pool,WV,108,0,26,100,69.4,25.7,-30,33.3,59,24210,24645,24638,24614,23407,979,17507.42857,20793,?,?,?,?
26704,Augusta,WV,6077,23.2,7.9,44.9,21.6,65,-4,2,21684,11852,22668,19798,22016,18381,12001,18342.85714,21844,97.7,0.5,0.1,0
26710,Burlington,WV,2401,14.1,4.5,34.8,13.8,77.7,196.6,31.2,15746,4432,18223,13356,18550,164,1049,10217.14286,8675,98.2,0.6,0.3,0
26711,Capon Bridge,WV,2434,16.8,7.3,35.6,14.1,74.4,4.8,0,18041,10626,18761,13661,19580,13357,14412,15491.14286,17824,98,0,0.2,0
26719,Fort Ashby,WV,2376,10.5,13.4,28.9,12,73.5,31,12.8,11594,19750,13569,11300,19867,3262,4213,11936.42857,11570,98.9,0,0,0.7
26726,Keyser,WV,13167,10.8,11.8,37.9,19.4,71.4,-16,-2.5,11981,17976,20111,18359,20479,21876,17211,18284.71429,21772,94.2,4.2,0.3,0.2
26739,Mount Storm,WV,660,13.5,8.9,29.6,5.2,95.4,14,-21.1,15134,13644,14189,3074,11903,7983,23603,12790,13143,?,?,?,?
26743,New Creek,WV,1741,9.4,20.5,47.7,8.2,114,-51.7,-35.3,10068,23472,23221,6671,6575,24313,24429,16964.14286,20083,99.8,0,0.1,0
26750,Piedmont,WV,839,23.7,18.9,44.5,27.1,53.5,-7.5,0,21884,23026,22598,22149,23634,19796,14833,21131.42857,24052,?,?,?,?
26753,Ridgeley,WV,6430,9.7,7.3,33.4,14.5,97,15.1,2.9,10502,10556,17311,14107,11367,7513,11081,11776.71429,11292,98,0.3,0.5,0.7
26757,Romney,WV,6347,19.3,15.9,33.4,22.6,74.9,-3,-4.1,19706,21721,17338,20339,19447,17904,18458,19273.28571,22756,96.8,0.5,0.3,1.2
26761,Shanks,WV,480,31.4,8.8,31.5,40.2,25.9,-27.3,-40,23677,13518,15814,24129,24613,23208,24524,21354.71429,24148,?,?,?,?
26763,Springfield,WV,1448,22.2,5.1,36.1,17.4,73.3,10.2,5.9,21261,5744,19035,16830,19939,9990,8396,14456.42857,16073,?,?,?,?
26764,Terra Alta,WV,3842,18.3,11.5,41.3,20.5,89.2,-7.2,-7.1,19102,17637,21644,19108,14226,19684,20306,18815.28571,22336,98.6,0,0,0.7
26767,Wiley Ford,WV,445,22.2,16.3,55.1,40.2,42.2,-15.9,0,21262,21955,24023,24133,24353,21866,15004,21799.42857,24335,?,?,?,?
26801,Baker,WV,1337,22.1,2.6,27.3,12.7,167.2,-9.2,-4.3,21216,1267,11898,12101,1234,20307,18643,12380.85714,12398,?,?,?,?
26802,Brandywine,WV,1175,15.3,1.8,38.1,20.7,104.8,-37,0,16830,555,20194,19209,8896,23845,15191,14960,16898,94.5,2,0.8,1.7
26807,Franklin,WV,2803,16.4,2.9,34.2,17.3,98.8,-1.7,12.3,17747,1656,17828,16728,10715,17209,4473,12336.57143,12309,96.2,2.6,0.4,0.1
26812,Mathias,WV,1639,27.6,7.7,45,7.5,114.9,-21.7,-11.8,23035,11451,22699,5787,6403,22627,22042,16292,19114,97.4,0.8,0,0.5
26814,Riverton,WV,389,28.5,2.7,28.9,39.5,59.5,-0.4,-27.8,23196,1370,13484,24075,22967,16599,24151,17977.42857,21382,?,?,?,?
26818,Fisher,WV,900,15.1,16.5,26.2,20.3,82,-25,0,16675,22033,10836,18922,16967,23002,15110,17649.28571,20979,?,?,?,?
26833,Maysville,WV,2383,16.6,8.2,28.7,17.8,105.1,51.7,0,17905,12367,13341,17143,8808,1524,13734,12117.42857,11899,99.7,0.2,0,0
26836,Moorefield,WV,6585,22.1,13.6,32.5,16.9,88.7,-3.3,0.6,21217,19995,16646,16393,14394,18030,13305,17140,20330,94.1,4.1,0,1.1
26845,Old Fields,WV,512,18.6,20.7,20.1,11.7,155.5,-34.9,-12.5,19272,23526,4293,10871,1796,23745,22270,15110.42857,17154,?,?,?,?
26847,Petersburg,WV,6680,18.7,13.3,30.5,16.1,87.8,0.9,-2.8,19325,19694,15006,15671,14746,15805,17412,16808.42857,19877,98.4,0.7,0,0.4
26851,Wardensville,WV,2184,14.7,11.6,30.5,7.7,83.2,23.4,3.4,16315,17743,14996,6022,16504,4767,10584,12418.71429,12476,97.3,1.1,0,0.3
26855,Cabins,WV,612,27.2,4.9,26.4,9.6,110.1,-26.8,12.5,22945,5314,10980,8372,7455,23155,4405,11803.71429,11332,?,?,?,?
26884,Seneca Rocks,WV,740,16.1,2.2,45.9,33.1,98.3,6.8,30,17497,865,22874,23426,10892,12043,1143,12677.14286,12950,?,?,?,?
27006,Advance,NC,14136,6.8,10.7,24,7.6,157.3,21.6,5.9,6100,16486,8395,5862,1698,5214,8371,7446.571429,4399,95.6,1.7,0.2,1.5
27007,Ararat,NC,2195,16.4,3.3,35.6,14.8,98.5,-5.9,-15,17748,2216,18749,14424,10810,19186,22777,15130,17190,?,?,?,?
27009,Belews Creek,NC,2402,8.8,13.2,23.9,4.2,149.8,-16.7,19.4,9165,19542,8305,2001,2143,21964,2397,9359.571429,7335,90.9,6.8,1.2,0.5
27011,Boonville,NC,5745,20.3,9.5,33.6,15.2,79.4,48,3.2,20296,14755,17461,14850,17923,1754,10789,13975.42857,15275,91.2,4.1,0,3.9
27012,Clemmons,NC,25699,5.2,8.7,22.3,5.9,159.9,11.1,6,3813,13175,6529,3826,1553,9469,8317,6668.857143,3301,92,3.3,1,2.6
27013,Cleveland,NC,6086,17.8,11.5,35.8,15.1,95.4,65.9,-4.6,18774,17632,18904,14748,11923,1058,18808,14549.57143,16224,75.9,19.5,0.1,1.7
27016,Danbury,NC,1747,22,18.1,36.7,13.1,92.8,1.5,2.6,21160,22747,19446,12597,12878,15450,11416,16527.71429,19451,95.8,1.7,0,2.4
27017,Dobson,NC,9399,27.2,10.1,37.3,28.3,74,23.4,1.2,22946,15710,19783,22468,19739,4769,12723,16876.85714,19972,78.5,1.5,0.3,17.5
27018,East Bend,NC,7438,20.5,10.3,32.6,17,92.6,0.4,-6.9,20408,15990,16718,16492,12948,16059,20168,16969,20097,92.1,1.2,0.3,5.4
27019,Germanton,NC,4069,12.5,12.6,30.3,11.5,111.3,3.7,0,13988,18918,14807,10692,7191,14022,14443,13437.28571,14326,94.8,2.4,0.1,1.3
27020,Hamptonville,NC,5766,28.2,6.3,35.7,17.7,79.2,9.7,-8.5,23149,8448,18821,17097,17999,10279,20931,16674.85714,19664,90,0.4,0,9.4
27021,King,NC,17312,16.3,7.4,33.9,16,90.5,-0.2,-0.7,17657,10836,17649,15591,13714,16505,15706,15379.71429,17609,95.9,1.2,0.3,1.7
27022,Lawsonville,NC,1524,47.2,12.7,35.3,12.5,82.6,64.5,33.3,24510,19073,18613,11929,16720,1098,883,13260.85714,13980,95.3,0.4,0,4.1
27023,Lewisville,NC,12630,4.5,7.4,27.3,4.3,157.1,15.3,2.4,2940,10684,11936,2110,1715,7383,11568,6905.142857,3587,91.9,4.2,1.4,1.3
27024,Lowgap,NC,2773,34.6,13.4,38.2,18,64.8,-17.4,0,23986,19823,20285,17327,22059,22074,15027,20083,23420,99.7,0,0,0
27025,Madison,NC,11226,19.6,10.7,34,10.1,91.4,4.7,2.3,19903,16584,17744,9031,13357,13406,11696,14531.57143,16203,81.4,13.5,0.4,2.9
27027,Mayodan,NC,4433,23.6,15.4,32.2,23.9,65.8,36.8,12.5,21846,21399,16428,20933,21857,2567,4319,15621.28571,18015,86.2,9.2,0,3.5
27028,Mocksville,NC,26050,19.4,10.6,30,15.8,91.1,-8.1,-0.4,19774,16435,14532,15393,13488,19997,15493,16444.57143,19319,85.6,8.9,0.1,4.4
27030,Mount Airy,NC,37517,24.6,11.3,35.6,19.4,72.3,-0.2,-0.7,22184,17399,18776,18355,20230,16515,15707,18452.28571,21979,88.7,4.7,1.1,4.4
27040,Pfafftown,NC,11049,6.4,5.7,26.7,8.7,134,13.5,6.2,5518,6955,11280,7252,3493,8220,8120,7262.571429,4116,89,7.1,0.2,1.3
27041,Pilot Mountain,NC,8329,16.4,10,32.5,19.8,85.7,15.7,6,17749,15516,16628,18589,15568,7244,8306,14228.57143,15696,92.5,3.5,0,2.7
27043,Pinnacle,NC,6754,16.5,9.5,31.7,14.9,102,30.1,14.3,17819,14732,15996,14515,9708,3390,3657,11402.42857,10672,92.4,4.1,0.3,2.4
27045,Rural Hall,NC,8558,12.8,7.9,27.3,14.8,103.6,13.3,7.4,14360,11807,11945,14372,9247,8322,7235,11041.14286,10056,83.1,11.2,0.3,4.1
27046,Sandy Ridge,NC,2249,27.2,10.7,35.6,33.6,77.4,50.7,30.4,22947,16604,18775,23477,18700,1569,1114,14740.85714,16555,93.6,2.7,0,3.1
27048,Stoneville,NC,9003,25.9,9.6,28.4,19.3,93.6,-8.2,-8.6,22609,14904,13074,18263,12596,20027,20974,17492.42857,20772,78.4,14.1,0.1,6.2
27050,Tobaccoville,NC,4225,12,9.7,31.1,8.3,116.8,-31.8,-2.2,13431,14999,15481,6785,6003,23547,16946,13884.57143,15140,91.3,6.5,0,1.8
27051,Walkertown,NC,8380,15.7,10.6,32.1,15.3,97.4,7.9,6.8,17166,16417,16323,14952,11211,11344,7702,13587.85714,14608,81.4,14.5,0.4,1.8
27052,Walnut Cove,NC,10441,19.4,9.5,26.6,18.3,79.8,5.2,9.3,19775,14748,11228,17523,17784,13097,5955,14301.42857,15815,85.9,12.6,0,0.1
27053,Westfield,NC,2879,18.4,15.1,33.1,20.6,71.6,40,45.5,19170,21176,17133,19146,20419,2292,465,14257.28571,15745,92.1,6.2,0.1,1.2
27054,Woodleaf,NC,2066,12,22.1,40.6,25.3,99.5,2.7,27.3,13432,23771,21405,21512,10509,14675,1366,15238.57143,17366,72.2,13.7,0,8.9
27055,Yadkinville,NC,14081,21.2,11.6,30,24,81,15.2,2.1,20763,17773,14536,20976,17372,7459,11834,15816.14286,18345,89.2,2.4,0,7.7
27101,Winston Salem,NC,18641,17.9,13.1,41.8,36.1,54.7,18.7,2.3,18844,19472,21819,23777,23534,6083,11664,17884.71429,21259,35.3,57.7,0.4,4.4
27103,Winston Salem,NC,37201,12.2,6.6,23.1,23,92.1,5.5,2,13646,9022,7401,20530,13132,12902,11969,12657.42857,12903,70.2,17.3,2.2,8.3
27104,Winston Salem,NC,28507,5.6,8.9,24.4,9.9,116.2,-1.6,-2.1,4365,13547,8843,8729,6134,17157,16817,10798.85714,9659,85.4,8,2.1,3
27105,Winston Salem,NC,41083,23.5,15.8,38.2,34,63,6.9,-0.5,21815,21664,20292,23546,22411,12002,15521,19607.28571,23042,26.3,61.8,0.2,10.6
27106,Winston Salem,NC,46876,11.8,9.8,26.1,19.2,97.7,-13.3,-0.8,13200,15166,10708,18184,11098,21343,15815,15073.42857,17083,68.2,22.3,1.5,6.5
27107,Winston Salem,NC,46499,20.3,12,30.6,28.6,82.5,11.5,3.6,20297,18286,15079,22539,16785,9282,10436,16100.57143,18806,56.2,31.6,0.1,10.9
27127,Winston Salem,NC,37298,11.5,8.5,24.3,16.7,100.5,6.2,4.5,12854,12894,8737,16185,10177,12400,9593,11834.28571,11392,68.1,23.3,0.4,6
27203,Asheboro,NC,21602,22.9,12.4,32.8,26.8,66.1,-0.6,-7.5,21562,18766,16886,22029,21792,16707,20452,19742,23151,79.4,7.1,0.8,11.6
27205,Asheboro,NC,34654,17.1,10,29.3,15.7,93,-10.4,3.2,18269,15521,13934,15298,12807,20679,10865,15339,17536,?,?,?,?
27207,Bear Creek,NC,3519,11.6,3.7,26.5,12.8,106.5,47.4,32.4,12961,2895,11075,12220,8400,1789,1003,7191.857143,4004,81.9,16.3,0,1.2
27208,Bennett,NC,1827,25.2,6.3,31,18.2,90.9,2.3,-6.2,22401,8442,15387,17456,13570,14948,19803,16001,18643,93,4.4,0,1.7
27209,Biscoe,NC,3905,36.6,11.6,29.1,21,69.3,1.7,-4.3,24134,17794,13750,19382,21022,15342,18617,18577.28571,22093,58.5,15.2,0.2,24
27212,Blanch,NC,1957,26.5,7.4,74.8,16,69.7,21.4,28.6,22766,10878,24559,15622,20898,5299,1245,14466.71429,16091,56.3,41.5,0,1.9
27214,Browns Summit,NC,11583,12.2,11.1,26,13.2,112.5,7.9,-1.7,13647,17069,10632,12655,6905,11330,16478,12673.71429,12941,75.5,21.4,0.1,1.5
27215,Burlington,NC,40467,13.6,8.1,25.2,18.3,89.5,19.7,1.4,15261,12165,9728,17515,14102,5786,12549,12443.71429,12525,80.7,11.3,1.4,4.8
27217,Burlington,NC,36307,25,11.7,32.2,25,69.8,-11.9,-8.1,22339,17918,16403,21374,20887,21047,20749,20102.42857,23435,53.1,34.1,1.1,10.1
27229,Candor,NC,3948,36.4,10.8,37.9,39,68,7.6,2.2,24122,16739,20108,24033,21373,11560,11765,18528.57143,22045,50.2,25.6,0,23.8
27231,Cedar Grove,NC,1679,19.2,13.8,27.6,16.9,104.1,-17.1,-20.8,19643,20154,12316,16369,9100,22036,23594,17601.71429,20919,65.3,28.9,0,2.7
27233,Climax,NC,2984,14.8,7.4,30.1,6.6,134.4,-11.7,-13.3,16413,10826,14593,4683,3455,20971,22438,13339.85714,14127,91.8,3.8,0.1,2
27235,Colfax,NC,4024,6.3,0.6,23.2,4,151.9,21.4,10.7,5378,32,7454,1806,1995,5265,5179,3872.714286,621,98.6,0,0,0.8
27239,Denton,NC,8391,22.2,13.7,30.8,17.3,98.5,18.1,0.7,21263,20075,15263,16719,10815,6265,13176,14796.57143,16653,96.6,0,0.2,1.5
27242,Eagle Springs,NC,1732,24.2,18.5,34.9,13.7,59.4,-32.5,5.6,22052,22883,18363,13251,22973,23598,8711,18833,22356,54.5,39,0,3.8
27243,Efland,NC,4484,5.8,6.8,22.1,6.6,144.2,43.4,1.7,4657,9353,6319,4636,2552,2026,12235,5968.285714,2408,84.2,13.2,0,2.2
27244,Elon,NC,14168,12.7,7.9,26.1,16.3,101.1,12.5,5,14240,11804,10700,15822,9992,8726,9126,11487.14286,10827,84.4,12.5,0.4,1.8
27249,Gibsonville,NC,13047,16.1,4.9,22.1,13,104.4,4.1,2.8,17498,5287,6298,12411,8999,13802,11216,10787.28571,9646,81.2,15.2,0.2,1.7
27252,Goldston,NC,2712,23.4,12.9,43.9,30.3,90.3,10.2,3.3,21772,19274,22457,22918,13794,9979,10726,17274.28571,20521,73.2,25,0.8,0.3
27253,Graham,NC,29416,17.6,7.7,28.2,19.9,88.8,0,2.5,18634,11425,12858,18650,14360,16323,11523,14824.71429,16688,74.5,14.3,0.5,9.3
27258,Haw River,NC,6692,15.2,7.4,20.7,15.6,97.6,2.3,3.4,16740,10830,4840,15164,11136,14942,10640,12041.71429,11754,76.5,16.9,0,4.7
27260,High Point,NC,24194,30.3,16.6,41,43.6,51.1,9.5,0.5,23528,22096,21555,24331,23824,10387,13339,19865.71429,23255,25.6,62.4,3,6.3
27262,High Point,NC,23766,18.4,12.9,30.4,25.1,84.2,-18.7,-6,19171,19255,14903,21404,16156,22268,19685,18977.42857,22517,69,19.4,2,7.7
27263,High Point,NC,22394,22.8,6.8,29.2,16.9,87.3,2.5,-1,21517,9532,13807,16383,14938,14820,15950,15278.14286,17426,88.1,5.4,2,2.3
27265,High Point,NC,49024,8.7,7.5,23.8,10.3,115,21.4,7.2,9021,10969,8181,9232,6385,5274,7364,8060.857143,5282,79.2,15.1,2,2.2
27278,Hillsborough,NC,25112,12.9,7,26.7,14.5,129.5,7.1,8.5,14472,9945,11287,14063,4052,11825,6467,10301.57143,8813,75,19.1,0.8,3
27281,Jackson Springs,NC,3171,21.9,5.4,25.9,8.5,108.8,208.2,4.8,21104,6433,10460,6999,7774,145,9271,8883.714286,6520,57,22.2,0,20
27282,Jamestown,NC,17168,6.6,5.5,25.1,10.2,140,22.3,1.7,5793,6523,9570,9115,2901,5037,12243,7311.714286,4183,81.5,11.8,3.8,1.1
27283,Julian,NC,2782,7.3,10.9,20.2,5.9,107.9,-38.8,0,6858,16765,4367,3799,8000,23935,15196,11274.28571,10437,96,1.8,0.3,0
27284,Kernersville,NC,50981,9.4,7,23.4,10.5,119.8,14.1,6.6,10069,9892,7735,9474,5450,7924,7857,8343,5701,87.5,5.8,1.2,4.1
27288,Eden,NC,23329,19.5,13.7,39.2,25.1,67,-13.6,-5.6,19843,20062,20794,21419,21585,21415,19445,20651.85714,23800,76.5,19.6,0.1,2.7
27291,Leasburg,NC,1389,23.3,9.7,45.1,21,82.1,-8.1,-23.5,21729,15068,22727,19413,16929,20001,23835,19957.42857,23326,65.4,32,0,0.5
27292,Lexington,NC,39486,23.2,9.6,37.8,20.4,79.5,5.2,-7,21685,14897,20046,19049,17894,13098,20202,18124.42857,21577,77.4,14.6,0.9,5.3
27295,Lexington,NC,38622,17.8,9.2,32.4,15.6,94.8,29,1.7,18775,14218,16545,15220,12160,3591,12237,13249.42857,13961,90.9,3.9,1.7,2.5
27298,Liberty,NC,9467,20.3,12,28.1,14.9,83.3,25.2,-2.3,20298,18287,12782,14493,16481,4308,16959,14801.14286,16659,81.9,9.7,0,6.3
27301,Mc Leansville,NC,8625,8.8,6.3,25.6,6.2,123.5,14.6,10.5,9166,8325,10137,4192,4861,7703,5293,7096.714286,3846,85.3,11.7,0.2,1.5
27302,Mebane,NC,28686,10.1,8.6,22.6,12.5,113.1,8.8,7.1,11051,13037,6855,11863,6773,10765,7473,9688.142857,7812,72.7,20.5,0.1,4.7
27305,Milton,NC,1982,21.6,9.4,52.5,17.2,94.7,29.4,0,20967,14573,23815,16679,12208,3518,13884,15092,17108,47.7,51.7,0,0
27306,Mount Gilead,NC,6034,24.4,9.4,42.6,20.5,71,15.4,-8.1,22129,14578,22083,19110,20589,7371,20728,18084,21529,58.2,36.1,4.1,0.4
27310,Oak Ridge,NC,7099,3.4,5.4,25.9,2,226.1,34.1,27.7,1765,6234,10458,464,231,2854,1307,3330.428571,394,92.6,3.2,0.2,1.3
27311,Pelham,NC,3638,24.3,12.1,39.2,26.9,73.9,20.2,-6.7,22086,18424,20787,22081,19771,5616,20026,18398.71429,21908,67.8,28.8,0.2,1.8
27312,Pittsboro,NC,19179,8.2,5.7,26.9,10.6,137.4,13.3,14,8268,6986,11501,9603,3146,8302,3828,7376.285714,4286,74.3,21.6,0.1,2.9
27313,Pleasant Garden,NC,7291,8.2,7.7,32.8,14.8,122.6,-27.3,6.2,8269,11321,16850,14409,5025,23196,8203,12467.57143,12567,92,3.1,0.7,0.9
27314,Prospect Hill,NC,1396,19,10,21.8,6,95.2,-55,50,19512,15534,6055,3934,11984,24375,422,11688,11154,?,?,?,?
27315,Providence,NC,2108,26.4,12.5,33.7,23.9,83.5,-19.7,-20,22743,18875,17547,20938,16424,22395,23505,20346.71429,23602,91.9,6.5,0,0
27316,Ramseur,NC,7094,23,17.2,33.4,25.5,86.7,3.2,8.7,21604,22368,17341,21572,15165,14344,6357,16964.42857,20084,76.3,10,0.1,11.5
27317,Randleman,NC,16134,19.6,10.6,29,18.3,90.9,6.9,6.7,19904,16436,13652,17538,13571,11985,7784,14410,15994,89.1,3.7,0.6,4.9
27320,Reidsville,NC,38727,18.3,10.1,33.4,17.1,85.4,6.7,-0.6,19103,15681,17323,16570,15687,12104,15610,16011.14286,18667,69.1,25.5,0.5,3.4
27325,Robbins,NC,6117,23.2,20.1,29.7,26.3,72.2,5.9,6.6,21686,23372,14305,21865,20266,12629,7865,17426.85714,20684,73.5,7.3,0.1,18.4
27326,Ruffin,NC,3012,21.4,11,37.5,20.5,89,-6.4,-14.3,20875,16973,19894,19104,14297,19375,22628,19020.85714,22551,74.3,23.7,0,0.5
27330,Sanford,NC,39401,17.8,11.1,30.5,17.2,95.1,-9.8,-1.1,18776,17107,14993,16642,12046,20492,16053,16587,19523,66.6,20.6,0.5,10.6
27332,Sanford,NC,30344,17,11.6,37.3,15.6,113.9,61.3,19.4,18207,17756,19787,15234,6605,1174,2373,11590.85714,11001,?,?,?,?
27341,Seagrove,NC,6287,25.7,10.2,31.6,18.6,91,27.1,-3.7,22551,15849,15912,17770,13530,3938,18099,15378.42857,17608,91.8,6.4,0.1,0.6
27344,Siler City,NC,18546,25.8,13,26.8,20.4,79.5,-21.3,-5,22586,19392,11454,19003,17893,22585,19117,18861.42857,22385,56.4,18.2,0.5,23.2
27349,Snow Camp,NC,6227,18.2,8.1,24.8,9.9,106.1,19.3,17,19043,12185,9289,8736,8507,5890,2891,9505.857143,7548,86.5,8,0.3,4.1
27350,Sophia,NC,6334,24.8,5.1,27.2,16.6,99.6,16.8,-2.8,22263,5746,11815,16112,10473,6793,17375,12939.57143,13414,95.2,0.9,0.5,1.7
27355,Staley,NC,2678,18.6,5.4,28,16.8,86.2,-21.8,-11.5,19273,6426,12665,16289,15372,22653,21984,16380.28571,19239,78.3,12.7,0,5.4
27356,Star,NC,3384,30.6,20.1,34,18.1,58.2,25.6,-4.2,23561,23377,17766,17394,23123,4233,18487,18277.28571,21761,93.3,3.7,0,2.1
27357,Stokesdale,NC,7410,17,11.5,25.8,15.9,101,18,19.9,18208,17627,10403,15463,10029,6296,2335,11480.14286,10817,92.7,4.7,0,1.2
27358,Summerfield,NC,15075,6,4.4,22,2.5,194,15,8.6,4949,4134,6205,700,592,7532,6394,4358,906,93.6,3.7,0.3,1.2
27360,Thomasville,NC,46623,18.6,11.4,28.3,18.7,86.8,17.4,3.3,19274,17506,12996,17827,15123,6553,10700,14282.71429,15775,82.3,12.3,0.5,3.7
27371,Troy,NC,8902,16.3,7.9,41.8,30.3,79.5,21.2,0,17658,11831,21804,22917,17909,5338,13988,15920.71429,18489,72.6,21.1,0.9,3.8
