Zip_Code,Place Name,State Abbreviation,State,County,Pop_2011_2015
Z30575,Talmo,GA,Georgia,Jackson,809
Z30576,Tiger,GA,Georgia,Rabun,2209
Z30577,Toccoa,GA,Georgia,Stephens,22533
Z30581,Wiley,GA,Georgia,Rabun,0
Z30582,Young Harris,GA,Georgia,Towns,5504
Z30601,Athens,GA,Georgia,Clarke,22605
Z30602,Athens,GA,Georgia,Clarke,2647
Z30605,Athens,GA,Georgia,Clarke,39717
Z30606,Athens,GA,Georgia,Clarke,41937
Z30607,Athens,GA,Georgia,Clarke,11878
Z30609,Athens,GA,Georgia,Clarke,2168
Z30619,Arnoldsville,GA,Georgia,Oglethorpe,1254
Z30620,Bethlehem,GA,Georgia,Barrow,12460
Z30621,Bishop,GA,Georgia,Oconee,5445
Z30622,Bogart,GA,Georgia,Oconee,10027
Z30623,Bostwick,GA,Georgia,Morgan,250
Z30624,Bowman,GA,Georgia,Elbert,3159
Z30625,Buckhead,GA,Georgia,Morgan,2407
Z30627,Carlton,GA,Georgia,Madison,2058
Z30628,Colbert,GA,Georgia,Madison,6911
Z30629,Comer,GA,Georgia,Madison,4431
Z30630,Crawford,GA,Georgia,Oglethorpe,2347
Z30631,Crawfordville,GA,Georgia,Taliaferro,1828
Z30633,Danielsville,GA,Georgia,Madison,8792
Z30634,Dewy Rose,GA,Georgia,Elbert,1652
Z30635,Elberton,GA,Georgia,Elbert,15521
Z30641,Good Hope,GA,Georgia,Walton,1764
Z30642,Greensboro,GA,Georgia,Greene,11278
Z30643,Hartwell,GA,Georgia,Hart,17052
Z30646,Hull,GA,Georgia,Madison,6612
Z30648,Lexington,GA,Georgia,Oglethorpe,3247
Z30650,Madison,GA,Georgia,Morgan,11205
Z30655,Monroe,GA,Georgia,Walton,23928
Z30656,Monroe,GA,Georgia,Walton,16036
Z30660,Rayle,GA,Georgia,Wilkes,1104
Z30662,Royston,GA,Georgia,Franklin,8713
Z30663,Rutledge,GA,Georgia,Morgan,3465
Z30664,Sharon,GA,Georgia,Taliaferro,32
Z30665,Siloam,GA,Georgia,Greene,116
Z30666,Statham,GA,Georgia,Barrow,9837
Z30667,Stephens,GA,Georgia,Oglethorpe,941
Z30668,Tignall,GA,Georgia,Wilkes,1710
Z30669,Union Point,GA,Georgia,Greene,3381
Z30673,Washington,GA,Georgia,Wilkes,7659
Z30677,Watkinsville,GA,Georgia,Oconee,17226
Z30678,White Plains,GA,Georgia,Greene,1317
Z30680,Winder,GA,Georgia,Barrow,40151
Z30683,Winterville,GA,Georgia,Clarke,7226
Z30701,Calhoun,GA,Georgia,Gordon,39969
Z30705,Chatsworth,GA,Georgia,Murray,33804
Z30707,Chickamauga,GA,Georgia,Walker,15840
Z30708,Cisco,GA,Georgia,Murray,289
Z30710,Cohutta,GA,Georgia,Whitfield,6676
Z30711,Crandall,GA,Georgia,Murray,3391
Z30720,Dalton,GA,Georgia,Whitfield,28372
Z30721,Dalton,GA,Georgia,Whitfield,53308
Z30725,Flintstone,GA,Georgia,Walker,4090
Z30726,Graysville,GA,Georgia,Catoosa,0
Z30728,La Fayette,GA,Georgia,Walker,20191
Z30730,Lyerly,GA,Georgia,Chattooga,1883
Z30731,Menlo,GA,Georgia,Chattooga,2572
Z30733,Plainville,GA,Georgia,Gordon,2207
Z30734,Ranger,GA,Georgia,Gordon,3091
Z30735,Resaca,GA,Georgia,Gordon,5713
Z30736,Ringgold,GA,Georgia,Catoosa,41754
Z30738,Rising Fawn,GA,Georgia,Dade,3924
Z30739,Rock Spring,GA,Georgia,Walker,5548
Z30740,Rocky Face,GA,Georgia,Whitfield,8524
Z30741,Rossville,GA,Georgia,Walker,30280
Z30742,Fort Oglethorpe,GA,Georgia,Catoosa,7991
Z30746,Sugar Valley,GA,Georgia,Gordon,1281
Z30747,Summerville,GA,Georgia,Chattooga,15881
Z30750,Lookout Mountain,GA,Georgia,Walker,4672
Z30751,Tennga,GA,Georgia,Murray,67
Z30752,Trenton,GA,Georgia,Dade,9016
Z30753,Trion,GA,Georgia,Chattooga,7130
Z30755,Tunnel Hill,GA,Georgia,Whitfield,8498
Z30756,Varnell,GA,Georgia,Whitfield,200
Z30757,Wildwood,GA,Georgia,Dade,1904
Z30802,Appling,GA,Georgia,Columbia,5625
Z30803,Avera,GA,Georgia,Jefferson,770
Z30805,Blythe,GA,Georgia,Richmond,2779
Z30807,Camak,GA,Georgia,Warren,132
Z30808,Dearing,GA,Georgia,McDuffie,3939
Z30809,Evans,GA,Georgia,Columbia,43528
Z30810,Gibson,GA,Georgia,Glascock,2103
Z30812,Gracewood,GA,Georgia,Richmond,393
Z30813,Grovetown,GA,Georgia,Columbia,36061
Z30814,Harlem,GA,Georgia,Columbia,8563
Z30815,Hephzibah,GA,Georgia,Richmond,40952
Z30816,Keysville,GA,Georgia,Burke,1975
Z30817,Lincolnton,GA,Georgia,Lincoln,7441
Z30818,Matthews,GA,Georgia,Jefferson,722
Z30820,Mitchell,GA,Georgia,Glascock,1221
Z30821,Norwood,GA,Georgia,Warren,928
Z30822,Perkins,GA,Georgia,Jenkins,1110
Z30823,Stapleton,GA,Georgia,Jefferson,1703
Z30824,Thomson,GA,Georgia,McDuffie,17458
Z30828,Warrenton,GA,Georgia,Warren,4150
Z30830,Waynesboro,GA,Georgia,Burke,14282
Z30833,Wrens,GA,Georgia,Jefferson,3368
Z30901,Augusta,GA,Georgia,Richmond,15977
Z30903,Augusta,GA,Georgia,Richmond,732
Z30904,Augusta,GA,Georgia,Richmond,24970
Z30905,Augusta,GA,Georgia,Richmond,8057
Z30906,Augusta,GA,Georgia,Richmond,59755
Z30907,Augusta,GA,Georgia,Richmond,52364
Z30909,Augusta,GA,Georgia,Richmond,41036
Z30912,Augusta,GA,Georgia,Richmond,252
Z31001,Abbeville,GA,Georgia,Wilcox,4719
Z31002,Adrian,GA,Georgia,Emanuel,2639
Z31003,Allentown,GA,Georgia,Wilkinson,154
Z31005,Bonaire,GA,Georgia,Houston,17440
Z31006,Butler,GA,Georgia,Taylor,4480
Z31007,Byromville,GA,Georgia,Dooly,957
Z31008,Byron,GA,Georgia,Peach,17949
Z31009,Cadwell,GA,Georgia,Laurens,1503
Z31011,Chauncey,GA,Georgia,Dodge,906
Z31012,Chester,GA,Georgia,Dodge,3038
Z31014,Cochran,GA,Georgia,Bleckley,13382
Z31015,Cordele,GA,Georgia,Crisp,22090
Z31016,Culloden,GA,Georgia,Monroe,1503
Z31017,Danville,GA,Georgia,Twiggs,1700
Z31018,Davisboro,GA,Georgia,Washington,2527
Z31019,Dexter,GA,Georgia,Laurens,2288
Z31020,Dry Branch,GA,Georgia,Twiggs,2271
Z31021,Dublin,GA,Georgia,Laurens,27849
Z31022,Dudley,GA,Georgia,Laurens,1568
Z31023,Eastman,GA,Georgia,Dodge,14180
Z31024,Eatonton,GA,Georgia,Putnam,20404
Z31025,Elko,GA,Georgia,Houston,1405
Z31027,East Dublin,GA,Georgia,Laurens,9999
Z31028,Centerville,GA,Georgia,Houston,5443
Z31029,Forsyth,GA,Georgia,Monroe,17062
Z31030,Fort Valley,GA,Georgia,Peach,18425
Z31031,Gordon,GA,Georgia,Wilkinson,5894
Z31032,Gray,GA,Georgia,Jones,14162
Z31033,Haddock,GA,Georgia,Jones,2107
Z31035,Harrison,GA,Georgia,Washington,1533
Z31036,Hawkinsville,GA,Georgia,Pulaski,12783
Z31037,Mc Rae Helena,GA,Georgia,Telfair,4650
Z31038,Hillsboro,GA,Georgia,Jasper,727
Z31039,Howard,GA,Georgia,Taylor,0
Z31041,Ideal,GA,Georgia,Macon,958
Z31042,Irwinton,GA,Georgia,Wilkinson,1808
Z31044,Jeffersonville,GA,Georgia,Twiggs,3265
Z31045,Jewell,GA,Georgia,Warren,59
Z31046,Juliette,GA,Georgia,Monroe,2921
Z31047,Kathleen,GA,Georgia,Houston,12232
Z31049,Kite,GA,Georgia,Johnson,1659
Z31050,Knoxville,GA,Georgia,Crawford,1353
Z31051,Lilly,GA,Georgia,Dooly,200
Z31052,Lizella,GA,Georgia,Bibb,9196
Z31054,Mc Intyre,GA,Georgia,Wilkinson,1758
Z31055,Mc Rae Helena,GA,Georgia,Telfair,8253
Z31057,Marshallville,GA,Georgia,Macon,1955
Z31058,Mauk,GA,Georgia,Taylor,1474
Z31060,Milan,GA,Georgia,Telfair,2281
Z31061,Milledgeville,GA,Georgia,Baldwin,43916
Z31062,Milledgeville,GA,Georgia,Baldwin,496
Z31063,Montezuma,GA,Georgia,Dooly,5414
Z31064,Monticello,GA,Georgia,Jasper,9275
Z31065,Montrose,GA,Georgia,Laurens,833
Z31066,Musella,GA,Georgia,Crawford,1629
Z31067,Oconee,GA,Georgia,Washington,307
Z31068,Oglethorpe,GA,Georgia,Macon,5216
Z31069,Perry,GA,Georgia,Houston,20399
Z31070,Pinehurst,GA,Georgia,Dooly,993
Z31071,Pineview,GA,Georgia,Wilcox,1111
Z31072,Pitts,GA,Georgia,Wilcox,1354
Z31075,Rentz,GA,Georgia,Laurens,2782
Z31076,Reynolds,GA,Georgia,Taylor,3360
Z31077,Rhine,GA,Georgia,Dodge,1307
Z31078,Roberta,GA,Georgia,Crawford,3110
Z31079,Rochelle,GA,Georgia,Wilcox,2226
Z31081,Rupert,GA,Georgia,Taylor,258
Z31082,Sandersville,GA,Georgia,Washington,10179
Z31083,Scotland,GA,Georgia,Telfair,333
Z31084,Seville,GA,Georgia,Wilcox,75
Z31085,Shady Dale,GA,Georgia,Jasper,1156
Z31087,Sparta,GA,Georgia,Hancock,9015
Z31088,Warner Robins,GA,Georgia,Houston,50600
Z31089,Tennille,GA,Georgia,Washington,4696
Z31090,Toomsboro,GA,Georgia,Wilkinson,628
Z31091,Unadilla,GA,Georgia,Dooly,4925
Z31092,Vienna,GA,Georgia,Dooly,7010
Z31093,Warner Robins,GA,Georgia,Houston,30606
Z31094,Warthen,GA,Georgia,Washington,1026
Z31096,Wrightsville,GA,Georgia,Johnson,7178
Z31097,Yatesville,GA,Georgia,Upson,1238
Z31098,Warner Robins,GA,Georgia,Houston,3241
Z31201,Macon,GA,Georgia,Bibb,8737
Z31204,Macon,GA,Georgia,Bibb,29428
Z31206,Macon,GA,Georgia,Bibb,30218
Z31207,Macon,GA,Georgia,Bibb,1120
Z31210,Macon,GA,Georgia,Bibb,32414
Z31211,Macon,GA,Georgia,Bibb,16251
Z31213,Macon,GA,Georgia,Bibb,0
Z31216,Macon,GA,Georgia,Bibb,16796
Z31217,Macon,GA,Georgia,Bibb,18193
Z31220,Macon,GA,Georgia,Bibb,12847
Z31301,Allenhurst,GA,Georgia,Liberty,4432
Z31302,Bloomingdale,GA,Georgia,Chatham,9389
Z31303,Clyo,GA,Georgia,Effingham,2436
Z31304,Crescent,GA,Georgia,McIntosh,0
Z31305,Darien,GA,Georgia,McIntosh,7509
Z31307,Eden,GA,Georgia,Effingham,1115
Z31308,Ellabell,GA,Georgia,Bryan,7734
Z31309,Fleming,GA,Georgia,Liberty,883
Z31312,Guyton,GA,Georgia,Effingham,16529
Z31313,Hinesville,GA,Georgia,Liberty,41362
Z31314,Fort Stewart,GA,Georgia,Liberty,1567
Z31315,Fort Stewart,GA,Georgia,Liberty,8436
Z31316,Ludowici,GA,Georgia,Long,11820
Z31318,Meldrim,GA,Georgia,Effingham,488
Z31320,Midway,GA,Georgia,Liberty,9001
Z31321,Pembroke,GA,Georgia,Bryan,7272
Z31322,Pooler,GA,Georgia,Chatham,23965
Z31323,Riceboro,GA,Georgia,Liberty,1289
Z31324,Richmond Hill,GA,Georgia,Bryan,22319
Z31326,Rincon,GA,Georgia,Effingham,19679
Z31327,Sapelo Island,GA,Georgia,McIntosh,187
Z31328,Tybee Island,GA,Georgia,Chatham,3393
Z31329,Springfield,GA,Georgia,Effingham,9316
Z31331,Townsend,GA,Georgia,McIntosh,6264
Z31401,Savannah,GA,Georgia,Chatham,20612
Z31404,Savannah,GA,Georgia,Chatham,31473
Z31405,Savannah,GA,Georgia,Chatham,36100
Z31406,Savannah,GA,Georgia,Chatham,35099
Z31407,Port Wentworth,GA,Georgia,Chatham,10829
Z31408,Savannah,GA,Georgia,Chatham,10611
Z31409,Savannah,GA,Georgia,Chatham,592
Z31410,Savannah,GA,Georgia,Chatham,23649
Z31411,Savannah,GA,Georgia,Chatham,8113
Z31415,Savannah,GA,Georgia,Chatham,11881
Z31419,Savannah,GA,Georgia,Chatham,58451
Z31501,Waycross,GA,Georgia,Ware,15084
Z31503,Waycross,GA,Georgia,Ware,20541
Z31510,Alma,GA,Georgia,Bacon,10335
Z31512,Ambrose,GA,Georgia,Coffee,2744
Z31513,Baxley,GA,Georgia,Appling,16410
Z31516,Blackshear,GA,Georgia,Pierce,14810
Z31518,Bristol,GA,Georgia,Pierce,640
Z31519,Broxton,GA,Georgia,Coffee,3499
Z31520,Brunswick,GA,Georgia,Glynn,22478
Z31522,Saint Simons Island,GA,Georgia,Glynn,15600
Z31523,Brunswick,GA,Georgia,Glynn,13863
Z31524,Brunswick,GA,Georgia,Glynn,0
Z31525,Brunswick,GA,Georgia,Glynn,28738
Z31527,Jekyll Island,GA,Georgia,Glynn,588
Z31532,Denton,GA,Georgia,Jeff Davis,911
Z31533,Douglas,GA,Georgia,Coffee,15885
Z31535,Douglas,GA,Georgia,Coffee,12262
Z31537,Folkston,GA,Georgia,Charlton,11090
Z31539,Hazlehurst,GA,Georgia,Jeff Davis,14320
Z31542,Hoboken,GA,Georgia,Brantley,3062
Z31543,Hortense,GA,Georgia,Brantley,4517
Z31544,Jacksonville,GA,Georgia,Telfair,624
Z31545,Jesup,GA,Georgia,Wayne,15880
Z31546,Jesup,GA,Georgia,Wayne,8189
Z31547,Kings Bay,GA,Georgia,Camden,1071
Z31548,Kingsland,GA,Georgia,Camden,21052
Z31549,Lumber City,GA,Georgia,Telfair,2233
Z31550,Manor,GA,Georgia,Ware,655
Z31551,Mershon,GA,Georgia,Pierce,916
Z31552,Millwood,GA,Georgia,Ware,1011
Z31553,Nahunta,GA,Georgia,Brantley,4567
Z31554,Nicholls,GA,Georgia,Coffee,8252
Z31555,Odum,GA,Georgia,Wayne,2822
Z31556,Offerman,GA,Georgia,Pierce,74
Z31557,Patterson,GA,Georgia,Pierce,2815
Z31558,Saint Marys,GA,Georgia,Camden,21017
Z31560,Screven,GA,Georgia,Wayne,2774
Z31561,Sea Island,GA,Georgia,Glynn,320
Z31562,Saint George,GA,Georgia,Appling,2349
Z31563,Surrency,GA,Georgia,Appling,1422
Z31565,Waverly,GA,Georgia,Camden,1801
Z31566,Waynesville,GA,Georgia,Brantley,4513
Z31567,West Green,GA,Georgia,Coffee,689
Z31568,White Oak,GA,Georgia,Camden,744
Z31569,Woodbine,GA,Georgia,Camden,5430
Z31601,Valdosta,GA,Georgia,Lowndes,34575
Z31602,Valdosta,GA,Georgia,Lowndes,34843
Z31605,Valdosta,GA,Georgia,Lowndes,21540
Z31606,Valdosta,GA,Georgia,Lowndes,4142
Z31620,Adel,GA,Georgia,Cook,10227
Z31622,Alapaha,GA,Georgia,Berrien,2221
Z31623,Argyle,GA,Georgia,Clinch,77
Z31624,Axson,GA,Georgia,Atkinson,1159
Z31625,Barney,GA,Georgia,Brooks,1420
Z31626,Boston,GA,Georgia,Thomas,3243
Z31627,Cecil,GA,Georgia,Cook,289
Z31629,Dixie,GA,Georgia,Brooks,557
Z31630,Du Pont,GA,Georgia,Clinch,481
Z31631,Fargo,GA,Georgia,Clinch,576
Z31632,Hahira,GA,Georgia,Lowndes,11190
Z31634,Homerville,GA,Georgia,Clinch,5682
Z31635,Lakeland,GA,Georgia,Lanier,6298
Z31636,Lake Park,GA,Georgia,Lowndes,10357
Z31637,Lenox,GA,Georgia,Cook,3236
Z31638,Morven,GA,Georgia,Brooks,1051
Z31639,Nashville,GA,Georgia,Berrien,9904
Z31641,Naylor,GA,Georgia,Lowndes,1854
Z31642,Pearson,GA,Georgia,Atkinson,4874
Z31643,Quitman,GA,Georgia,Brooks,8791
Z31645,Ray City,GA,Georgia,Berrien,5791
Z31647,Sparks,GA,Georgia,Cook,3639
Z31648,Statenville,GA,Georgia,Echols,1142
Z31649,Stockton,GA,Georgia,Lanier,1092
Z31650,Willacoochee,GA,Georgia,Atkinson,3268
Z31698,Valdosta,GA,Georgia,Lowndes,895
Z31699,Moody Afb,GA,Georgia,Lowndes,497
Z31701,Albany,GA,Georgia,Dougherty,20299
Z31705,Albany,GA,Georgia,Dougherty,32974
Z31707,Albany,GA,Georgia,Dougherty,26113
Z31709,Americus,GA,Georgia,Sumter,15887
Z31711,Andersonville,GA,Georgia,Sumter,937
Z31712,Arabi,GA,Georgia,Crisp,1024
Z31714,Ashburn,GA,Georgia,Turner,5965
Z31716,Baconton,GA,Georgia,Mitchell,2723
Z31719,Americus,GA,Georgia,Sumter,10090
Z31720,Barwick,GA,Georgia,Brooks,463
Z31721,Albany,GA,Georgia,Baker,20732
Z31722,Berlin,GA,Georgia,Colquitt,409
Z31730,Camilla,GA,Georgia,Mitchell,9520
Z31733,Chula,GA,Georgia,Tift,1536
Z31735,Cobb,GA,Georgia,Sumter,925
Z31738,Coolidge,GA,Georgia,Thomas,2174
Z31743,De Soto,GA,Georgia,Sumter,496
Z31744,Doerun,GA,Georgia,Colquitt,2802
Z31747,Ellenton,GA,Georgia,Colquitt,108
Z31749,Enigma,GA,Georgia,Berrien,2722
Z31750,Fitzgerald,GA,Georgia,Ben Hill,18571
Z31756,Hartsfield,GA,Georgia,Colquitt,850
Z31757,Thomasville,GA,Georgia,Thomas,10516
Z31763,Leesburg,GA,Georgia,Lee,24014
Z31764,Leslie,GA,Georgia,Sumter,1374
Z31765,Meigs,GA,Georgia,Thomas,3089
Z31768,Moultrie,GA,Georgia,Colquitt,23308
Z31771,Norman Park,GA,Georgia,Colquitt,5691
Z31772,Oakfield,GA,Georgia,Worth,726
Z31773,Ochlocknee,GA,Georgia,Thomas,3150
Z31774,Ocilla,GA,Georgia,Irwin,6675
Z31775,Omega,GA,Georgia,Tift,3153
Z31778,Pavo,GA,Georgia,Thomas,2392
Z31779,Pelham,GA,Georgia,Mitchell,9446
Z31780,Plains,GA,Georgia,Sumter,1974
Z31781,Poulan,GA,Georgia,Worth,2037
Z31783,Rebecca,GA,Georgia,Turner,1065
Z31784,Sale City,GA,Georgia,Mitchell,773
Z31787,Smithville,GA,Georgia,Lee,1248
Z31788,Moultrie,GA,Georgia,Colquitt,11198
Z31789,Sumner,GA,Georgia,Worth,1184
Z31790,Sycamore,GA,Georgia,Turner,1932
Z31791,Sylvester,GA,Georgia,Worth,11844
Z31792,Thomasville,GA,Georgia,Thomas,24540
Z31793,Tifton,GA,Georgia,Tift,10655
Z31794,Tifton,GA,Georgia,Tift,25448
Z31795,Ty Ty,GA,Georgia,Tift,2493
Z31796,Warwick,GA,Georgia,Worth,963
Z31798,Wray,GA,Georgia,Irwin,896
Z31801,Box Springs,GA,Georgia,Talbot,2313
Z31803,Buena Vista,GA,Georgia,Marion,6665
Z31804,Cataula,GA,Georgia,Harris,5787
Z31805,Cusseta,GA,Georgia,Chattahoochee,2703
Z31806,Ellaville,GA,Georgia,Schley,4991
Z31807,Ellerslie,GA,Georgia,Harris,2940
Z31808,Fortson,GA,Georgia,Muscogee,6858
Z31810,Geneva,GA,Georgia,Talbot,160
Z31811,Hamilton,GA,Georgia,Harris,5322
Z31812,Junction City,GA,Georgia,Talbot,433
Z31814,Louvale,GA,Georgia,Stewart,223
Z31815,Lumpkin,GA,Georgia,Stewart,3320
Z31816,Manchester,GA,Georgia,Meriwether,5489
Z31820,Midland,GA,Georgia,Muscogee,9705
Z31821,Omaha,GA,Georgia,Stewart,182
Z31822,Pine Mountain,GA,Georgia,Harris,6008
Z31823,Pine Mountain Valley,GA,Georgia,Harris,884
Z31824,Preston,GA,Georgia,Webster,1916
Z31825,Richland,GA,Georgia,Stewart,2515
Z31826,Shiloh,GA,Georgia,Harris,2761
Z31827,Talbotton,GA,Georgia,Talbot,2407
Z31829,Upatoi,GA,Georgia,Muscogee,979
Z31830,Warm Springs,GA,Georgia,Meriwether,2441
Z31831,Waverly Hall,GA,Georgia,Harris,3121
Z31832,Weston,GA,Georgia,Webster,193
Z31833,West Point,GA,Georgia,Troup,7317
Z31836,Woodland,GA,Georgia,Talbot,838
Z31901,Columbus,GA,Georgia,Muscogee,7966
Z31903,Columbus,GA,Georgia,Muscogee,20900
Z31904,Columbus,GA,Georgia,Muscogee,33419
Z31905,Fort Benning,GA,Georgia,Muscogee,21172
Z31906,Columbus,GA,Georgia,Muscogee,21674
Z31907,Columbus,GA,Georgia,Muscogee,57542
Z31909,Columbus,GA,Georgia,Muscogee,37879
Z32003,Fleming Island,FL,Florida,Clay,30350
Z32008,Branford,FL,Florida,Suwannee,5177
Z32009,Bryceville,FL,Florida,Nassau,3506
Z32011,Callahan,FL,Florida,Nassau,14601
Z32024,Lake City,FL,Florida,Columbia,19015
Z32025,Lake City,FL,Florida,Columbia,23128
Z32026,Raiford,FL,Florida,Union,1615
Z32033,Elkton,FL,Florida,Saint Johns,4573
Z32034,Fernandina Beach,FL,Florida,Nassau,32266
Z32038,Fort White,FL,Florida,Columbia,8869
Z32040,Glen Saint Mary,FL,Florida,Baker,7008
Z32043,Green Cove Springs,FL,Florida,Clay,24241
Z32044,Hampton,FL,Florida,Bradford,1907
Z32046,Hilliard,FL,Florida,Nassau,9251
Z32052,Jasper,FL,Florida,Hamilton,9023
Z32053,Jennings,FL,Florida,Hamilton,3733
Z32054,Lake Butler,FL,Florida,Union,11526
Z32055,Lake City,FL,Florida,Columbia,16371
Z32058,Lawtey,FL,Florida,Bradford,4206
Z32059,Lee,FL,Florida,Madison,2647
Z32060,Live Oak,FL,Florida,Suwannee,23377
Z32061,Lulu,FL,Florida,Columbia,338
Z32062,Mc Alpin,FL,Florida,Suwannee,2623
Z32063,Macclenny,FL,Florida,Baker,14023
Z32064,Live Oak,FL,Florida,Suwannee,6832
Z32065,Orange Park,FL,Florida,Clay,36474
Z32066,Mayo,FL,Florida,Lafayette,7428
Z32068,Middleburg,FL,Florida,Clay,51177
Z32071,O Brien,FL,Florida,Suwannee,3201
Z32072,Olustee,FL,Florida,Baker,189
Z32073,Orange Park,FL,Florida,Clay,39016
Z32079,Penney Farms,FL,Florida,Clay,351
Z32080,Saint Augustine,FL,Florida,Saint Johns,21560
Z32081,Ponte Vedra,FL,Florida,Saint Johns,7306
Z32082,Ponte Vedra Beach,FL,Florida,Saint Johns,31350
Z32083,Raiford,FL,Florida,Union,4302
Z32084,Saint Augustine,FL,Florida,Saint Johns,33118
Z32086,Saint Augustine,FL,Florida,Saint Johns,26757
Z32087,Sanderson,FL,Florida,Baker,5753
Z32091,Starke,FL,Florida,Bradford,15186
Z32092,Saint Augustine,FL,Florida,Saint Johns,29437
Z32094,Wellborn,FL,Florida,Suwannee,2728
Z32095,Saint Augustine,FL,Florida,Saint Johns,7581
Z32096,White Springs,FL,Florida,Hamilton,2300
Z32097,Yulee,FL,Florida,Nassau,16165
Z32102,Astor,FL,Florida,Lake,2484
Z32110,Bunnell,FL,Florida,Flagler,8269
Z32112,Crescent City,FL,Florida,Putnam,8651
Z32113,Citra,FL,Florida,Marion,5699
Z32114,Daytona Beach,FL,Florida,Volusia,31891
Z32117,Daytona Beach,FL,Florida,Volusia,24459
Z32118,Daytona Beach,FL,Florida,Volusia,16489
Z32119,Daytona Beach,FL,Florida,Volusia,21644
Z32124,Daytona Beach,FL,Florida,Volusia,5277
Z32127,Port Orange,FL,Florida,Volusia,30142
Z32128,Port Orange,FL,Florida,Volusia,17731
Z32129,Port Orange,FL,Florida,Volusia,20540
Z32130,De Leon Springs,FL,Florida,Volusia,4996
Z32131,East Palatka,FL,Florida,Putnam,4571
Z32132,Edgewater,FL,Florida,Volusia,6568
Z32133,Eastlake Weir,FL,Florida,Marion,148
Z32134,Fort Mc Coy,FL,Florida,Marion,7483
Z32136,Flagler Beach,FL,Florida,Flagler,7277
Z32137,Palm Coast,FL,Florida,Flagler,38878
Z32139,Georgetown,FL,Florida,Putnam,975
Z32140,Florahome,FL,Florida,Putnam,791
Z32141,Edgewater,FL,Florida,Volusia,18653
Z32145,Hastings,FL,Florida,Saint Johns,5139
Z32147,Hollister,FL,Florida,Putnam,214
Z32148,Interlachen,FL,Florida,Putnam,10851
Z32157,Lake Como,FL,Florida,Putnam,431
Z32159,Lady Lake,FL,Florida,Lake,30588
Z32162,The Villages,FL,Florida,Sumter,54241
Z32164,Palm Coast,FL,Florida,Flagler,44621
Z32168,New Smyrna Beach,FL,Florida,Volusia,25714
Z32169,New Smyrna Beach,FL,Florida,Volusia,10103
Z32174,Ormond Beach,FL,Florida,Volusia,48142
Z32176,Ormond Beach,FL,Florida,Volusia,14348
Z32177,Palatka,FL,Florida,Putnam,26503
Z32179,Ocklawaha,FL,Florida,Marion,7001
Z32180,Pierson,FL,Florida,Volusia,4099
Z32181,Pomona Park,FL,Florida,Putnam,1872
Z32187,San Mateo,FL,Florida,Putnam,1538
Z32189,Satsuma,FL,Florida,Putnam,5929
Z32190,Seville,FL,Florida,Volusia,985
Z32193,Welaka,FL,Florida,Putnam,1069
Z32195,Weirsdale,FL,Florida,Marion,3296
Z32202,Jacksonville,FL,Florida,Duval,5965
Z32204,Jacksonville,FL,Florida,Duval,6945
Z32205,Jacksonville,FL,Florida,Duval,29003
Z32206,Jacksonville,FL,Florida,Duval,17141
Z32207,Jacksonville,FL,Florida,Duval,33953
Z32208,Jacksonville,FL,Florida,Duval,31399
Z32209,Jacksonville,FL,Florida,Duval,32222
Z32210,Jacksonville,FL,Florida,Duval,61928
Z32211,Jacksonville,FL,Florida,Duval,32709
Z32212,Jacksonville,FL,Florida,Duval,2567
Z32216,Jacksonville,FL,Florida,Duval,37190
Z32217,Jacksonville,FL,Florida,Duval,19167
Z32218,Jacksonville,FL,Florida,Duval,56937
Z32219,Jacksonville,FL,Florida,Duval,11229
Z32220,Jacksonville,FL,Florida,Duval,13199
Z32221,Jacksonville,FL,Florida,Duval,30899
Z32222,Jacksonville,FL,Florida,Duval,10538
Z32223,Jacksonville,FL,Florida,Duval,25067
Z32224,Jacksonville,FL,Florida,Duval,37976
Z32225,Jacksonville,FL,Florida,Duval,52037
Z32226,Jacksonville,FL,Florida,Duval,16568
Z32227,Jacksonville,FL,Florida,Duval,2244
Z32228,Jacksonville,FL,Florida,Duval,315
Z32233,Atlantic Beach,FL,Florida,Duval,24244
Z32234,Jacksonville,FL,Florida,Duval,6737
Z32244,Jacksonville,FL,Florida,Duval,60244
Z32246,Jacksonville,FL,Florida,Duval,51424
Z32250,Jacksonville Beach,FL,Florida,Duval,26035
Z32254,Jacksonville,FL,Florida,Duval,12896
Z32256,Jacksonville,FL,Florida,Duval,41609
Z32257,Jacksonville,FL,Florida,Duval,36938
Z32258,Jacksonville,FL,Florida,Duval,28732
Z32259,Saint Johns,FL,Florida,Saint Johns,43649
Z32266,Neptune Beach,FL,Florida,Duval,6683
Z32277,Jacksonville,FL,Florida,Duval,29590
Z32301,Tallahassee,FL,Florida,Leon,28918
Z32303,Tallahassee,FL,Florida,Leon,47909
Z32304,Tallahassee,FL,Florida,Leon,47826
Z32305,Tallahassee,FL,Florida,Leon,20626
Z32308,Tallahassee,FL,Florida,Leon,22799
Z32309,Tallahassee,FL,Florida,Leon,31097
Z32310,Tallahassee,FL,Florida,Leon,17048
Z32311,Tallahassee,FL,Florida,Leon,20103
Z32312,Tallahassee,FL,Florida,Leon,32377
Z32317,Tallahassee,FL,Florida,Leon,14206
Z32320,Apalachicola,FL,Florida,Franklin,3481
Z32321,Bristol,FL,Florida,Liberty,6266
Z32322,Carrabelle,FL,Florida,Franklin,4317
